release,year,position,title,artist
20051107,20051107,,5.4, Denham Springs  LA
20051107,20051107,,4.7, Texarkana  TX
20051107,20051107,,9.4, Navarre  FL
20051107,20051107,,9.9, Fort Walton Beach  FL
20051107,20051107,,6.6, Branford  CT
20051107,20051107,,5.4, Schellsburg  PA
20051107,20051107,,3.6, Brighton  TN
20051107,20051107,,9.4, Navarre  FL
20051107,20051107,,9.4, Navarre  FL
20051107,20051107,,5.4, Schellsburg  PA
20051107,20051107,,4.4, Sylvania  GA
20051107,20051107,,5.2, Hemingway  SC
20051107,20051107,,7.8, Maple Grove  MN
20051107,20051107,,9.4, Navarre  FL
20051107,20051107,,7.8, Maple Grove  MN
20051107,20051107,,9.5, Pensacola  FL
20051108,20051108,,7.9, Newark  DE
20051108,20051108,,7.1, Webster  NY
20051108,20051108,,7.6, Pleasant Hill  CA
20051108,20051108,,8.3, Eugene  OR
20051108,20051108,,8.2, Ahwatukee  AZ
20051108,20051108,,9.4, Antioch  CA
20051108,20051108,,7.6, Pleasant Hill  CA
20051108,20051108,,5.4, Enterprise  AL
20051108,20051108,,8.8, Barrington  IL
20051108,20051108,,7.5, Agawam  MA
20051108,20051108,,5.3, Garden City (30 miles East of)  KS
20051108,20051108,,11.8, Steamboat Springs  CO
20051109,20051109,,9.7, Newburgh  NY
20051109,20051109,,5, Norman  OK
20051109,20051109,,7.2, Ridgecrest  CA
20051109,20051109,,9.7, New Port Richey  FL
20051109,20051109,,8.9, Sacramento  CA
20051109,20051109,,7.1, Decatur  IL
20051109,20051109,,7.6, Minneapolis  MN
20051109,20051109,,5.2, Newborn  GA
20051109,20051109,,5.3, Cassatt  SC
20051109,20051109,,5.6, Jackson  MO
20051109,20051109,,9.3, Littleton  CO
20051109,20051109,,11.2, Shingle Springs  CA
20051109,20051109,,8.6, Mt Carmel  IL
20051109,20051109,,7.2, Laplata  MD
20051110,20051110,,8.6, Swartz Creek  MI
20051110,20051110,,9.3, Thornton  CO
20051110,20051110,,8.6, Eastpointe  MI
20051110,20051110,,7.6, Oswego  NY
20051110,20051110,,6.9, Bastrop  TX
20051110,20051110,,8.2, Maricopa  AZ
20051110,20051110,,4.4, Sylvania  GA
20051110,20051110,,9.8, Kingstown  RI
20051110,20051110,,4.3, Atlanta  GA
20051110,20051110,,10.9, Quartzite  AZ
20051110,20051110,,7.2, Calabasas  CA
20051110,20051110,,7.5, Port Orchard  WA
20051110,20051110,,9.6, Lewiston  ME
20051110,20051110,,9.5, Johnson City  NY
20051110,20051110,,8.5, East Grand Forks  MN
20051110,20051110,,7, Millville/Brockport  NY
20051110,20051110,,9.1, Lake Oswego  OR
20051110,20051110,,6.3, Port Isabel  TX
20051110,20051110,,10.9, Quartzsite  AZ
20051111,20051111,,6.5, East Patchogue  NY
20051111,20051111,,6.7, Mechanicsburg  OH
20051111,20051111,,5.6, Westville  NJ
20051111,20051111,,7.6, Santa Barbara  CA
20051111,20051111,,8.4, Jacksonville  FL
20051111,20051111,,8.5, East Grand Forks  MN
20051111,20051111,,5.6, Cortland  NY
20051111,20051111,,8, Okeechobee  FL
20051111,20051111,,3.5, Calhoun  KY
20051111,20051111,,6.5, Lake Charles  LA
20051111,20051111,,8.3, Fremont  CA
20051112,20051112,,9.6, Redding  CA
20051112,20051112,,7.5, Seattle  WA
20051112,20051112,,8.3, Rialto  CA
20051112,20051112,,10.1, Ventura  CA
20051112,20051112,,8.5, Richmond  VA
20051112,20051112,,7.6, Grand Rapids  MI
20051112,20051112,,6.7, West Conshohocken  PA
20051112,20051112,,10.1, Perris/White Water (between)  CA
20051112,20051112,,5.8, Colorado Springs  CO
20051113,20051113,,7.2, West Los Angeles  CA
20051113,20051113,,7.5, Brecksville  OH
20051113,20051113,,9.8, Greenville  MI
20051113,20051113,,5.4, Belleville  NJ
20051113,20051113,,7.2, Cottonwood  CA
20051113,20051113,,7.7, Lake George  NY
20051114,20051114,,8.2, Austin  TX
20051114,20051114,,8.2, Phoenix  AZ
20051114,20051114,,12.6, Petaluma  CA
20051114,20051114,,7.2, North Hollywood  CA
20051114,20051114,,6.6, Wappingers Falls  NY
20051114,20051114,,8.3, Fullerton  CA
20051114,20051114,,5.5, Waco  TX
20051114,20051114,,6.6, Upstate NY  NY
20051114,20051114,,6.7, Mechanicsburg  OH
20051114,20051114,,8.2, Maricopa  AZ
20051114,20051114,,4.7, Marietta  GA
20051114,20051114,,4.5, Brownsville  TN
20051114,20051114,,6.4, Lewisville  TX
20051114,20051114,,6, Plano  TX
20051114,20051114,,7.7, Boston  MA
20051114,20051114,,7.3, Dos Palos  CA
20051114,20051114,,6.2, Mandeville  LA
20051115,20051115,,8.2, Phoenix  AZ
20051115,20051115,,8.5, Richmond  VA
20051115,20051115,,5.7, Salisbury  MD
20051115,20051115,,10.9, Quartzite  AZ
20051115,20051115,,4.7, Ogden  UT
20051115,20051115,,9.4, Moraga  CA
20051115,20051115,,7.6, San Francisco  CA
20051115,20051115,,10.3, Merritt Island  FL
20051115,20051115,,6.9, Colby  KS
20051115,20051115,,8.3, Fremont  CA
20051115,20051115,,5.6, Huron  SD
20051115,20051115,,7.6, Ypsilanti Township  MI
20051115,20051115,,9.4, Martinez  CA
20051115,20051115,,4.9, Lexington  NC
20051115,20051115,,11, Hilo  HI
20051115,20051115,,7.5, Lenwood  CA
20051115,20051115,,8.4, Surfside Beach  SC
20051115,20051115,,8.4, Camarillo  CA
20051115,20051115,,8.5, Escondido  CA
20051115,20051115,,4.1, Utah (just off I-70)  UT
20051115,20051115,,7.5, Fernwood  ID
20051115,20051115,,5.9, Fordsville  KY
20051115,20051115,,6.4, The Colony  TX
20051115,20051115,,5.2, Parsons  KS
20051115,20051115,,7.2, San Antonio  TX
20051115,20051115,,7.6, Lakeland  FL
20051116,20051116,,8.2, Phoenix  AZ
20051116,20051116,,4.1, Fayetteville  NC
20051116,20051116,,2.8, Antioch  TN
20051116,20051116,,7.2, Los Angeles (Playa del Rey)  CA
20051116,20051116,,8.1, Leominster  MA
20051116,20051116,,12.7, Angels Camp  CA
20051116,20051116,,7.1, Centralia  WA
20051116,20051116,,7.2, Los Angeles  CA
20051117,20051117,,4.8, Kermit  TX
20051117,20051117,,6.1, Charlotte  NC
20051117,20051117,,5.7, Ballinger  TX
20051117,20051117,,10.1, Ventura  CA
20051117,20051117,,3.4, Perry  UT
20051117,20051117,,5, Maricopa County (outskirts of)  AZ
20051117,20051117,,6.8, Meadville  PA
20051117,20051117,,8.2, Chandler  AZ
20051118,20051118,,7.6, Minneapolis  MN
20051118,20051118,,5.9, Fort Worth  TX
20051118,20051118,,8.5, San Diego  CA
20051118,20051118,,8.2, Wilmington  NC
20051118,20051118,,5.2, Browns Summit  NC
20051118,20051118,,9.9, Bonita Springs  FL
20051118,20051118,,8.2, Scottsdale  AZ
20051118,20051118,,8.9, Hays  MT
20051118,20051118,,11.1, Lincoln  CA
20051118,20051118,,7.6, Pittsfield (proximity of; to south; 90 E on highway)  MA
20051118,20051118,,7.6, Parish  NY
20051119,20051119,,5.4, Overland Park  KS
20051119,20051119,,3.4, Lenoir City  TN
20051119,20051119,,8.5, Encinitas  CA
20051119,20051119,,4.6, Gurley  AL
20051119,20051119,,9.3, Denver  CO
20051119,20051119,,7, Columbia - Stephens Lake  MO
20051120,20051120,,10.2, Palo Alto  CA
20051120,20051120,,4.3, Bethesda  MD
20051120,20051120,,12.7, Hawthorne  CA
20051120,20051120,,5.8, Kansas (western)  KS
20051120,20051120,,7.5, Barstow  CA
20051120,20051120,,4, New Rochelle  NY
20051120,20051120,,10.1, Madison  WI
20051120,20051120,,7.6, San Francisco  CA
20051120,20051120,,7.7, Findlay  OH
20051120,20051120,,6.2, Hemptead-Brenham  TX
20051120,20051120,,6.8, Bellevue  NE
20051120,20051120,,8.9, Elk Grove  CA
20051120,20051120,,5, Algadonis (Mexico) to Tonopah  AZ
20051120,20051120,,7.1, Detroit Michigan  MI
20051121,20051121,,7.3, Boca Raton  FL
20051121,20051121,,8.4, North Bend  WA
20051121,20051121,,6.7, Fresno  CA
20051121,20051121,,7, Visalia  CA
20051121,20051121,,7.6, Long Beach  CA
20051122,20051122,,7.6, Ann Arbor  MI
20051122,20051122,,4.7, Ogden  UT
20051122,20051122,,4.3, Kamas  UT
20051122,20051122,,9.8, Salem  IL
20051122,20051122,,10.1, Hemet/South Jacinto (outside of)  CA
20051122,20051122,,4.7, Quarryville  PA
20051122,20051122,,8.9, Sacramento  CA
20051122,20051122,,8.3, Downey  CA
20051122,20051122,,6.4, Elk Park  MT
20051122,20051122,,7.2, San Antonio  TX
20051122,20051122,,6.3, Woodstock  GA
20051122,20051122,,9.4, Benicia  CA
20051122,20051122,,7.1, White Rock  SC
20051122,20051122,,5.4, Overland Park  KS
20051122,20051122,,10.2, Norwalk  IA
20051122,20051122,,5.7, Chambersburg  PA
20051122,20051122,,5, Edmond  OK
20051122,20051122,,6.6, Butler  MO
20051122,20051122,,10.3, James Island  SC
20051122,20051122,,9.6, Bangor  ME
20051122,20051122,,4.5, Louisville  KY
20051122,20051122,,10.3, Charleston  SC
20051122,20051122,,10.3, Folly Beach  SC
20051122,20051122,,10.3, James Island  SC
20051123,20051123,,5.9, Dallas  TX
20051123,20051123,,6.5, Bertram  TX
20051123,20051123,,7.4, Frankin  NY
20051123,20051123,,7.6, ne of Goffs  CA
20051123,20051123,,5.7, Princess Anne  MD
20051123,20051123,,9.1, Franklin  MA
20051123,20051123,,3.9, Navajo Mountain  UT
20051123,20051123,,7.1, Woodburn  OR
20051123,20051123,,10.1, Bodie State Park  CA
20051123,20051123,,9.7, Dade City  FL
20051123,20051123,,12.7, Lee Vining  CA
20051124,20051124,,6.5, Terre Haute  IN
20051124,20051124,,7.2, Dover  OH
20051124,20051124,,8.7, Port St. Lucie  FL
20051124,20051124,,8.2, Nodine  MN
20051124,20051124,,4.3, Centreville  MD
20051124,20051124,,4.2, Burlington  NC
20051124,20051124,,7.6, Santa Barbara  CA
20051124,20051124,,8.4, Palm Desert  CA
20051124,20051124,,7.3, Point Pleasant  NJ
20051124,20051124,,7.6, Venice  CA
20051124,20051124,,7.6, Santa Barbara  CA
20051125,20051125,,8, Tampa  FL
20051125,20051125,,10.3, Palm Beach Gardens  FL
20051125,20051125,,5.6, Suffern  NY
20051125,20051125,,8.5, Elmhurst  IL
20051125,20051125,,4.2, Madisonville  KY
20051125,20051125,,6.4, Lehigh Acres  FL
20051125,20051125,,5.7, South Plainfield  NJ
20051125,20051125,,5.7, Bloomington  IN
20051125,20051125,,4.2, Madisonville  KY
20051125,20051125,,5.8, Eaton-Muncie  IN
20051125,20051125,,4.5, Wichita  KS
20051125,20051125,,6.1, Charlotte  NC
20051125,20051125,,5, Ware Shoals  SC
20051126,20051126,,11.9, Sarasota  FL
20051126,20051126,,4.3, Atlanta  GA
20051126,20051126,,4.3, Atlanta  GA
20051126,20051126,,6.7, Maryhill  WA
20051126,20051126,,3.3, Greensburg  KY
20051127,20051127,,9.3, Anacortes  WA
20051127,20051127,,10.7, Paso Robles  CA
20051127,20051127,,10.7, Paso Robles  CA
20051127,20051127,,9.5, Highland Park  MI
20051127,20051127,,8.4, Groton  CT
20051128,20051128,,7, Katy  TX
20051128,20051128,,7.3, Westerville  OH
20051128,20051128,,6.7, Delevan  NY
20051128,20051128,,9.5, Burr Oak  MI
20051128,20051128,,10.7, Koror (Republic of Palau)  HI
20051128,20051128,,5.1, Guaymas Sonora (Mexico)  AL
20051128,20051128,,4.1, Sandston  VA
20051128,20051128,,4.8, Burnsville  NC
20051128,20051128,,5.1, Apex  NC
20051129,20051129,,8.2, Buckeye  AZ
20051129,20051129,,4, Mamaroneck  NY
20051129,20051129,,4.8, Burnsville  NC
20051129,20051129,,6.2, Lewes  DE
20051129,20051129,,8.8, Orlando  FL
20051129,20051129,,4.8, Burnsville  NC
20051129,20051129,,8.8, Orlando  FL
20051129,20051129,,6.7, Columbus  OH
20051129,20051129,,5.3, Grove Hill  AL
20051130,20051130,,8.2, Avondale  AZ
20051130,20051130,,6.7, Princeton  IN
20051130,20051130,,7.2, Owensville  IN
20051130,20051130,,4.5, Gage  OK
20051130,20051130,,7.3, Wanamassa  NJ
20051130,20051130,,8.9, Charlottesville  VA
20051201,20051201,,5.7, Miami  FL
20051201,20051201,,6.3, Acworth  GA
20051201,20051201,,6.2, Tuscola  TX
20051201,20051201,,5.4, Bonner Springs  KS
20051201,20051201,,5, Edmond  OK
20051201,20051201,,6, Gadsden (south side of)  AL
20051201,20051201,,3.8, Lexington  KY
20051201,20051201,,8.4, Graham/Puyallup  WA
20051201,20051201,,8.6, Arizona City  AZ
20051201,20051201,,5.8, Easley  SC
20051201,20051201,,8.8, Tallahassee  FL
20051202,20051202,,6.1, Montgomery  AL
20051202,20051202,,3.8, Lexington  KY
20051202,20051202,,3.2, Murray  KY
20051202,20051202,,9.6, Burney  CA
20051202,20051202,,10.4, Genesee Depot  WI
20051202,20051202,,10.1, Davis  CA
20051202,20051202,,7.7, Boston  MA
20051202,20051202,,7.3, Monmouth  NJ
20051203,20051203,,11.9, North Port  FL
20051203,20051203,,9.7, Williamsburg  VA
20051203,20051203,,5.5, Lawrenceville  GA
20051203,20051203,,8.9, Folsom  CA
20051203,20051203,,5.9, Robert Moses Beach  NY
20051203,20051203,,7.3, Keansburg  NJ
20051203,20051203,,7.6, San Francisco  CA
20051203,20051203,,7.6, San Francisco  CA
20051203,20051203,,7.6, Norwalk  CA
20051203,20051203,,10.7, Harrison Township  MI
20051203,20051203,,8.2, Ithaca  NY
20051204,20051204,,7.2, West Los Angeles  CA
20051204,20051204,,6.7, Fairless Hills  PA
20051204,20051204,,10.9, Mesa  AZ
20051205,20051205,,8.7, Forest Hills (Queens)  NY
20051205,20051205,,5.9, Richland  WA
20051205,20051205,,7.6, Acton  CA
20051205,20051205,,8.3, Rancho Cucamonga  CA
20051205,20051205,,8.3, Rancho Cucamonga  CA
20051205,20051205,,7.1, Centralia  WA
20051205,20051205,,5.5, China Spring  TX
20051205,20051205,,14.7, Los Alamos  NV
20051205,20051205,,8.3, Santa Ana  CA
20051205,20051205,,9.3, Centennial  CO
20051205,20051205,,6.4, Cheyenne  WY
20051205,20051205,,7.6, Ypsilanti  MI
20051205,20051205,,9.6, Smithshire  IL
20051206,20051206,,11.1, Riverside  CA
20051206,20051206,,7.3, Mount Vernon  WA
20051206,20051206,,7.6, Washington  D.C.  DC
20051206,20051206,,11.1, Riverside  CA
20051206,20051206,,5.4, Arlington  TX
20051206,20051206,,7.2, Palmdale  CA
20051207,20051207,,5.7, Parsippany  NJ
20051207,20051207,,7.5, Marysville  WA
20051207,20051207,,5.3, Keen Mtn.  VA
20051207,20051207,,10.2, Kenosha  WI
20051207,20051207,,3.9, North Wilkesboro  NC
20051207,20051207,,8.5, McDermott  NV
20051208,20051208,,11.4, Larsen  WI
20051208,20051208,,7, Media  PA
20051208,20051208,,7.4, Thomaston  CT
20051208,20051208,,7.1, Chehalis  WA
20051208,20051208,,8.3, Redlands  CA
20051208,20051208,,6.6, Branford  CT
20051208,20051208,,11, Las Vegas  NV
20051208,20051208,,6.8, Crawfordville  FL
20051208,20051208,,8.3, Redlands  CA
20051209,20051209,,4.4, Okmulgee  OK
20051210,20051210,,6.5, Barnegat  NJ
20051210,20051210,,8.1, Stoughton  MA
20051210,20051210,,8.1, Stoughton  MA
20051210,20051210,,8.8, Orland  CA
20051210,20051210,,6, Demarest  NJ
20051210,20051210,,4.1, Dickensonville  VA
20051210,20051210,,8.3, Eugene  OR
20051210,20051210,,9.5, McCloud  CA
20051210,20051210,,6.4, Coulee City  WA
20051210,20051210,,5.2, Maumelle  AR
20051211,20051211,,6.1, Charlotte  NC
20051211,20051211,,8.6, Chicago  IL
20051211,20051211,,7.5, West Dundee  IL
20051211,20051211,,8.7, Mililani  HI
20051211,20051211,,6.7, Fox Park  WY
20051211,20051211,,5.6, Purcellville and Lovettsville (near)  VA
20051211,20051211,,11.1, Pittsburg  CA
20051211,20051211,,7.6, San Francisco  CA
20051212,20051212,,8.2, Austin  TX
20051212,20051212,,7, King of  Prussia  PA
20051212,20051212,,7.4, Livonia  MI
20051212,20051212,,8.2, Carmen  ID
20051212,20051212,,7.5, Seattle (University District)  WA
20051212,20051212,,4.1, Coalgate  OK
20051212,20051212,,6.6, Annapolis  MD
20051212,20051212,,7.3, Evanston  WY
20051212,20051212,,9.4, Navarre Beach  FL
20051212,20051212,,7.3, Boca Raton  FL
20051213,20051213,,5.8, Harrisburg  PA
20051213,20051213,,6.2, Long Island City  NY
20051213,20051213,,6.4, Chesapeake Beach  MD
20051213,20051213,,7, Englewood  CO
20051213,20051213,,7.6, Fairfield  CA
20051213,20051213,,6.8, East Springfield  PA
20051213,20051213,,9.8, Sault Sainte Marie  MI
20051213,20051213,,5.8, Harrisburg  PA
20051214,20051214,,8.7, Columbia Falls  MT
20051214,20051214,,7.7, Chelmsford  MA
20051214,20051214,,7.1, Aurora  NY
20051214,20051214,,5.6, Stanley  VA
20051214,20051214,,4.1, Hope Mills  NC
20051214,20051214,,5, Welton  AZ
20051214,20051214,,8, Sebring  FL
20051215,20051215,,7.6, Santa Barbara  CA
20051215,20051215,,8.8, Orlando  FL
20051215,20051215,,8.5, Yuma  CO
20051215,20051215,,7.6, Bolton  MA
20051215,20051215,,4.6, Clarkesville  GA
20051215,20051215,,5.2, Culpeper  VA
20051215,20051215,,10.3, James Island  SC
20051215,20051215,,6.8, Geneva  FL
20051215,20051215,,11.3, Brighton  MI
20051215,20051215,,7, Wasilla  AK
20051215,20051215,,4, Alexandria  LA
20051215,20051215,,6.1, Charlotte  NC
20051216,20051216,,3.7, Maryville  TN
20051216,20051216,,9.1, Newton  MA
20051216,20051216,,8.4, Jacksonville  FL
20051216,20051216,,7.6, Placentia  CA
20051216,20051216,,7.5, Spokane  WA
20051217,20051217,,8.4, Jacksonville  FL
20051217,20051217,,9.8, Hockinson  WA
20051217,20051217,,5, Bridgewater  NJ
20051218,20051218,,7.2, Van Nuys  CA
20051218,20051218,,7.5, Council Bluffs  IA
20051218,20051218,,9.8, Sault Sainte Marie  MI
20051218,20051218,,7.9, Dover  DE
20051218,20051218,,7.7, Warwick  RI
20051218,20051218,,6.7, Knox  IN
20051218,20051218,,8.6, Orland Park  IL
20051218,20051218,,6.7, Knox  IN
20051219,20051219,,4.3, Atlanta  GA
20051219,20051219,,8.6, Chicago  IL
20051219,20051219,,6.1, Columbia  MS
20051219,20051219,,8.6, Flint  MI
20051219,20051219,,8.6, Lockport  IL
20051219,20051219,,5, Foely  AL
20051220,20051220,,9.3, Golden  CO
20051220,20051220,,7.5, Sedro Woolley  WA
20051220,20051220,,7.8, Rimersburg  PA
20051220,20051220,,7.2, Burbank  CA
20051220,20051220,,9.1, Lawrence  MA
20051220,20051220,,5, Haysville  KS
20051221,20051221,,6.9, Export  PA
20051221,20051221,,6, Hoover  AL
20051221,20051221,,7.5, Verona  NY
20051221,20051221,,5.4, Georgetown  TX
20051221,20051221,,4.9, Dublin  VA
20051222,20051222,,8.3, Paonia  CO
20051222,20051222,,9.5, Mesquite  NV
20051222,20051222,,8.7, Queensbury  NY
20051222,20051222,,12, Agua Dulce  CA
20051222,20051222,,9.3, Lacon  IL
20051222,20051222,,9.5, Osceloa  IA
20051222,20051222,,7.2, Osceola  IA
20051223,20051223,,3.7, Morehead  KY
20051223,20051223,,3.1, Pound  VA
20051223,20051223,,3.7, Lafayette  LA
20051223,20051223,,5.6, Abingdon  VA
20051223,20051223,,5.3, Bethel Parj  PA
20051223,20051223,,7.9, Hockessin  DE
20051223,20051223,,4.3, Chester  SC
20051223,20051223,,10.3, Charleston  SC
20051223,20051223,,5.4, Lenexa  KS
20051223,20051223,,8.5, Tucson  AZ
20051224,20051224,,8.4, Simi Valley  CA
20051224,20051224,,6.1, Waxhaw  NC
20051224,20051224,,7.3, Plantation  FL
20051224,20051224,,4.4, Farmerville  LA
20051224,20051224,,6.3, Alpharetta  GA
20051224,20051224,,6.7, Philadelphia  PA
20051224,20051224,,6.7, Monroe  WA
20051224,20051224,,8.1, Jefferson  GA
20051225,20051225,,8.2, Pflugerville  TX
20051225,20051225,,7.1, Rush  NY
20051225,20051225,,7, Anchorage  AK
20051225,20051225,,5, Conover  NC
20051226,20051226,,8.2, Scottsdale/Phoenix  AZ
20051226,20051226,,7.1, Centralia  WA
20051226,20051226,,9.4, Charlotte  VT
20051227,20051227,,6, Plano  TX
20051227,20051227,,5.6, Columbia  MD
20051227,20051227,,9.1, Lee  MA
20051227,20051227,,5.2, Salem  SC
20051227,20051227,,6.6, Fairfax  VA
20051227,20051227,,8.5, Lombard  IL
20051227,20051227,,8.9, Sacramento  CA
20051227,20051227,,5, Manhattan  KS
20051227,20051227,,6.4, Lehigh Acres  FL
20051227,20051227,,6.8, Murphy  NC
20051228,20051228,,6.2, Gaithersburg  MD
20051228,20051228,,7.4, Fort Collins  CO
20051228,20051228,,8.8, Orlando  FL
20051228,20051228,,7.6, Schoharie  NY
20051228,20051228,,8.4, hampstead  NH
20051228,20051228,,4.3, Charleston  WV
20051228,20051228,,4.7, Miami  OK
20051228,20051228,,8.2, Austin  TX
20051229,20051229,,8.6, Evanston  IL
20051229,20051229,,10.3, Summerville  SC
20051229,20051229,,8.8, Glendale  AZ
20051229,20051229,,8.5, Escondido  CA
20051229,20051229,,10.9, Lake Havasu City  AZ
20051229,20051229,,9.8, Mounds  IL
20051230,20051230,,6.4, Lewisville  TX
20051230,20051230,,5.1, Melbourne (Australia)  AL
20051230,20051230,,5.3, Great Bend  KS
20051230,20051230,,6, Plano  TX
20051230,20051230,,6.3, Petelo (near)  MO
20051231,20051231,,8.5, Cumberland  ME
20051231,20051231,,12.6, Quincy  CA
20051231,20051231,,7.2, San Luis  AZ
20060101,20060101,,11.4, Rice  CA
20060101,20060101,,11.4, Milligan  CA
20060101,20060101,,9.2, Crosslake  ME
20060101,20060101,,9.4, Brattleboro  VT
20060101,20060101,,8, San Francisco  CA
20060101,20060101,,8.8, Castle Rock  CO
20060101,20060101,,6, Albuquerque  NM
20060101,20060101,,5.6, Claremore  OK
20060101,20060101,,6.5, San Antonio/Laredo (between)  TX
20060102,20060102,,11.2, Venice  FL
20060102,20060102,,7.7, Pie Town  NM
20060102,20060102,,6.4, Harlingen  TX
20060102,20060102,,6.6, Cairo  IL
20060102,20060102,,7.9, Ann Arbor  MI
20060102,20060102,,8.6, Fredericksburg  VA
20060103,20060103,,7.8, Lantana  FL
20060103,20060103,,8.8, Denver  CO
20060103,20060103,,8.6, La Quinta  CA
20060103,20060103,,8.4, West Olive  MI
20060103,20060103,,8.4, West Olive  MI
20060103,20060103,,7.3, dont know  TX
20060103,20060103,,4.5, not sure  TX
20060103,20060103,,5.6, Aliceville/Carrolton/Livingston  AL
20060103,20060103,,6, Fountain  CO
20060103,20060103,,9.6, unknown  VT
20060104,20060104,,9, Gulf Breeze  FL
20060104,20060104,,7.8, Orange Park  FL
20060104,20060104,,7.6, Grand Forks  ND
20060104,20060104,,5.8, Athens  GA
20060104,20060104,,7.6, Los Angeles  CA
20060104,20060104,,8.6, Aliso Viejo  CA
20060104,20060104,,8, Santa Monica  CA
20060104,20060104,,7, Fletcher  NC
20060104,20060104,,8.8, Encinitas/Carlsbad  CA
20060104,20060104,,5.7, Little Rock  AR
