location	longitude	latitude
 St. Joseph, MO	-95.012248	40.184325
 Las Vegas, NV	-115.149225	36.1662859
 New Jersey (southern), NJ	20.8704769668	42.887176
 San Jose, CA	-121.9031599	37.3297085
 Milford, CT	-73.0564953	41.2223194
 Dryden (Canada), ON	-92.835846	49.785698
 Kelowna (Canada), BC	-119.498291	49.889326
 Arlee, MT	-114.0851093	47.1618716
 Fair Play, MO	-93.5732585	37.6300394
 Jeffersonville, KY	-83.8418631	37.9736917
 Pueblo West, CO	-104.741617	38.3229862
 Virginia Beach, VA	-76.0509251226	36.7953025
 Oneonta, NY	-75.0629531	42.453492
 Queensbury, NY	-73.6131714	43.3772932
 Scottsville, KY	-86.1905424	36.7533781
 Alpha, NJ	-75.1573972	40.6670439
 Decker Lake (Canada), BC	-125.8319391	54.2924481
 Madison, WI	-89.3837613	43.074761
 Dartmouth (Canada), NS	-63.5673195543	44.6666101

 Sayreville, NJ	-74.3609822	40.4592726
 Florence, MS	-90.1311971	32.1534836

 Goodlettsville, TN	-86.7133302	36.3231067
 New York City (Manhattan), NY	-74.0000328	40.759151
 Cleveland, TN	-84.8766115	35.1595182
 South Royalton, VT	-72.5213419	43.8199831
 Cessy (France),	6.0697412	46.3168303

 Valparaiso, IN	-87.0611412	41.4730948
 Palm Desert, CA	-116.3825711	33.7288179
 Seattle, WA	-122.3300624	47.6038321
 Mosheim, TX	-97.6000195	31.6262719
 Hartsville, SC	-80.0734005	34.3740431
 Aurora, CO	-104.8319196	39.729432
 New Cambria (2 Miles SE of), KS	-97.505865	38.879168

 Hong Kong (China),	114.1628131	22.2793278
 Natalia, TX	-98.8625269	29.189684
 Bellflower, CA	-118.1167679	33.8825705
 Charlottetown (Canada), PE	-63.132935	46.234953
 Ellensburg, WA	-120.5451223	46.9970635
 Fairport, NY	-77.443014	43.0993
 Harlem, GA	-82.3126237	33.4145834
 Boston, MA	-71.0595678	42.3604823
 Ashville, OH	-82.9529584	39.7156186
 Cocoa Beach, FL	-80.6263148689	28.3293255
 Danville, KY	-84.7721823	37.6456488
 Avondale, AZ	-112.3405021	33.4359175
 Lancaster, PA	-76.3056686	40.03813
 Prince George (Canada), BC	-122.7442327	53.919214
 Cancun (Yucatan, Mexico),	-87.890705	20.812597
 Baden (Switzerland),	8.3086822	47.4736827
 Denver, CO	-104.9847034	39.7391536
 Omaha, NE	-95.9378732	41.2587317
 Newcastle, DE	-2.2332498	53.0088256
 Newcastle upon Tyne (UK/England),	-1.6142059	54.9770924
 Mission (Canada), BC	-119.2907309	34.3418194
 Santiago (Chile),	-70.6504451	-33.4377968
 Oakmont, PA	-79.8422719	40.5217347
 Brick, NJ	-74.1280562	40.0707244
 Marietta, GA	-84.5499005	33.9527869
 London (UK/England),	-0.113476774885	51.51419575
 Live Oak, CA	-121.9847063	36.9715339
 Victoria (Saxe Point) (Canada), BC	145.114898034	-37.8493516
 South Haven, MI	-86.2736407	42.4030865
 Elkader, IA	-91.4054159	42.8538739
 San Rafael, CA	-122.5310874	37.9735346
 Kalispell, MT	-114.3167117	48.2022563
 Strongsville, OH	-81.83511	41.3144733
 Covington, TN	-89.6464672	35.5642474
 Albuquerque, NM	-106.6509851	35.0841034
 Baltimore, MD	-76.610759	39.2908816
 Rockwell City, IA	-94.6338671	42.3952576
 Towaco, NJ	-74.3454282	40.922043
 Attleboro, MA	-71.2856082	41.9445441
 Chesapeake, OH	-82.457099	38.4278605
 Lincoln City, OR	-124.017996	44.95789
 New Albany (Floyd or Harrison County?), IN	-85.8241312	38.2856247
 Hay River (Canada), NT	-116.2188268	60.509372
 Argentina,	-64.9672817	-34.9964963
 Hyas (Canada), SK	-102.2611679	51.8941188
 San Antonio, TX	-98.4951405	29.4246002
 Port Coquitlam (Canada), BC	-122.7805425	49.2621643
 Kaunas (Lithuania),	23.9044817	54.8982139
 Central Islip, NY	-73.2017811	40.7906538
 Bozeman, MT	-111.044675	45.679984
 Douglasville, GA	-84.7477136	33.7514966
 Muskegon, MI	-86.2483921	43.2341813
 Louisville, KY	-85.759407	38.2542376
 Fleetwood (UK/England),	-3.0076372	53.9246318
 San Diego, CA	-117.1627714	32.7174209
 Remer, MN	-93.916069	47.056065
 Morgan Hill, CA	-65.576117	45.8641932
 Chelsea, MA	-71.0328284	42.3917638
 Harwich, Essex (UK/England),	1.2898522	51.9445801

 Louisville, KY	-85.759407	38.2542376
 Decker Lake (Canada), BC	-125.8319391	54.2924481
 Orlando, FL	-81.3794368	28.5423999

 Ipswich (Australia),	152.7608702	-27.6160135
 Schenectady, NY	-73.9395687	42.8142432
 Eveleth, MN	-92.538824	47.462761
 Philipsburg (St. Maarten) (Dutch Antilles),	-63.0483073	18.0250713
 Stoner (Canada), BC	-122.6632578	53.6302405
 Sheffield Lake, OH	-82.101537	41.48754
 Maui, HI	-156.310683316	20.8029568
 Cambridge (Canada), ON	-80.310402	43.385339
 Prince George (Canada), BC	-122.7442327	53.919214
 Libby, MT	-115.5559988	48.3882861
 Edmonton (Canada), AB	-112.9820251	53.5762892
 Aachen (near Cologne) (Germany),	6.083862	50.776351
 Bellevue, OH	-82.8415763	41.2736647
 Evendale, OH	-84.417997	39.2561691
 Lodge Grass, MT	-107.3636701	45.3146237
 Koh Samui (Thailand),	99.9956192732	9.50139445
 Madison, WI	-89.3837613	43.074761
 Moe (Australia),	146.2618944	-38.1775203
 Carlsbad, CA	-117.3505966	33.1580933
 McCleary, WA	-123.2654308	47.053151
 Greensboro, NC	-79.7919754	36.0726355
 Los Angeles, CA	-118.244476	34.054935
 East Providence, RI	-71.3700545	41.8137116

 Birmingham (UK/England),	-1.923348	52.4776567
 Athens, AL	-86.91713375	34.8283825
 Brockville (Canada), ON	-75.686531	44.591445
 Greenwood, SC	-82.1617883	34.1954001
 Rush City, MN	-92.9654903	45.6855145
 Hong Kong (China),	114.1628131	22.2793278
 Hayward, CA	-123.7244026	48.8032735
 Port Jervis, NY	-74.692663	41.3750937
 Columbus, OH	-83.0007065	39.9622601
 Warrensville, PA	-76.9455207	41.326467
 Tinton Falls, NJ	-74.0927967	40.2890734
 Tucson, AZ	-110.9262353	32.2218917
 Bennington, KS	-97.594199	39.030556
 Cocoa Beach, FL	-80.6263148689	28.3293255
 Claremont, CA	-63.9637863	45.6845106
 Midwest City, OK	-97.3967025	35.4495097
 North Gower (Canada), ON	-75.7165345	45.1332585
 Maricopa, AZ	-112.49123	33.34883
 Dunstable (UK/England),	-0.5161863	51.8885447
 North Dakota (over, inflight), ND	-97.0736631922	47.9190282
 Chambersburg, PA	-77.6598624	39.9405903
 Monrovia, VA	-77.998887	38.1551359
 Houston/Dallas (between), TX	-96.9379849983	32.9218405
 Palmyra, MO	-91.5232106	39.7942118
 Bowling Green, KY	-86.4436018	36.9903199
 Hastings (Hawkes Bay)  (New Zealand),	176.8447684	-39.6430115
 Spalding (UK/England),	-0.1516271	52.7874935
 Post Falls, ID	-116.9480877	47.7110106
 Parshall, CO	-106.1753016	40.0569298
 Yakima, WA	-120.5108421	46.601557
 Greenville, TN	-86.8883332	36.2969971
 Calgary (Canada), AB	-114.025370802	50.9916281
 Lake Buena Vista (Epcot Center), FL	-81.5297578369	28.38034955
 Lake Jackson, TX	-95.4343859	29.0338575
 Santa Cruz, CA	-8.4335089	40.2139237
 Scottsdale, AZ	-111.8992365	33.5091215
 Coquitlam (Canada), BC	-122.771964192	49.2869593
 Franklin/Nashville, TN	-86.784429	36.0396967
 New York City (Queens), NY	-73.9408211	40.7508772
 Barcelona (Spain),	2.1774322	41.3828939
 Amman (Jordan),	35.9239625	31.9515694
 Pensacola, FL	-87.2169149	30.421309
 Cambridge (Canada), ON	-80.310402	43.385339
 Portland, ME	-110.9716788	29.0654341
 Wallingford (south of), IA	-94.796992	43.32549
 Kingfisher, OK	-97.9317203	35.861432
 Chelmsford (UK/England),	0.4724544	51.7345436
 Lynchburg, VA	-79.1844923946	37.40088
 London (UK/England),	-0.113476774885	51.51419575
 Cromwell, MN	-92.8840939	46.6807803
 Anaheim, CA	-117.911732	33.8347516
 Middleton, TN	-88.8908918	35.0645319
 Tacoma, WA	-122.4398746	47.2495798
 Harlem, GA	-82.3126237	33.4145834
 Seattle, WA	-122.3300624	47.6038321
 Sioux City, IA	-96.4058782	42.4966815
 Phoenix, AZ	-112.0773456	33.4485866
 Maiden, NC	-81.2139216	35.5766048
 Breckenridge, MO	-93.8043822	39.7622337
 Merrimack, NH	-71.4934004	42.8650864
 Vancouver (Canada), BC	-100.2877992	25.770135
 Castlegar (Canada), BC	-117.663574	49.316171
 Samois sur Seine (France),	2.7496865	48.4537449
 Boone (Vally Crusis), NC	-81.6745517	36.216795
 Edmonton (Canada), AB	-112.9820251	53.5762892
 Spokane, WA	-117.4212265	47.6579425
 Spring Lake, NC	-78.9728056	35.1679396
 Annapolis, MO	-90.6976197	37.3603272
 Freehold, NJ	-74.2737573	40.2601096
 Kingfisher, OK	-97.9317203	35.861432
 Virginia Beach, VA	-76.0509251226	36.7953025
 Jayton, TX	-100.5737264	33.2481485
 Phoenix, AZ	-112.0773456	33.4485866
 Bend, OR	-121.3153096	44.0581728
 Northern Lake (Canada), MB	-7.32388485982	55.0060476
 Kansas ??  (In-flight sighting), KS	-95.7925934559	39.1114508
 Hopewell, NJ	-74.7618285	40.3892726
 Anchorage, AK	-149.8948523	61.2163129
 on highway, AR	10.6823641	54.7569611
 El Paso, TX	-106.501349396	31.8111305
 Brisbane (QLD, Australia),	153.0234991	-27.4689682
 New Orleans, LA	4.48745086188	51.90491615
 Denver, CA	-117.7762652	33.6996403
 Phillipsburg, NJ	-75.1901761	40.6937099
 De Kalb, NY	-75.342865	44.498954
 Wantagh, NY	-73.5101258	40.6837121
 Nokomis, FL	-82.4442629	27.1192213
 Fort Worth, TX	-97.3327459	32.753177
 Augusta, GA	-81.9748429	33.4709714
 Kirkby in Ashfield (Nottingham) (UK/England),	-1.2590511	53.1002035
 Johannesburg (South Africa),	28.049722	-26.205

 Endako (Canada), BC	-125.0235585	54.0875238
 Warsaw (Poland),	21.0067265	52.2319237
 Onion Lake (Canada), SK	-110.0002845	53.7173204
 Ridgefield, WA	-122.7433775	45.8167616
 California, AZ	-111.4698533	33.3547482
 Minneapolis, MN	-93.2654692	44.9772995
 Pt. Orchard, WA	-76.8079862	42.1200167
 Overland Park, KS	-94.6707917	38.9822282
 France (above; from aircraft),	1.8883335	46.603354
 Pottsville, AR	-93.049061	35.2481394
 North Hollywood, CA	-118.3740371	34.1729044
 Novato, CA	-122.5681191	38.1061979
 Taftville, CT	-72.0476252	41.5698517
 Harrisville, RI	-71.6694057955	41.971024
 Wapato, WA	-120.4203382	46.4476278
 Williston Park, NY	-73.6448513	40.75649
 The Woodlands (N. Houston), TX	-95.504686	30.1734194
 Silverdale, WA	-122.6766317	47.6594091
 Ingersoll (Canada), ON	-80.88211	43.037725
 Carrollton, MO	-93.4957675	39.358354
 Langley (Canada), BC	-0.0504762581234	51.50133995
 Monrovia, VA	-77.998887	38.1551359
 San Francisco, CA	-71.2743272	46.8443248
 Vanceboro, NC	-77.1541195	35.3084953
 Reno, NV	-119.8136744	39.52927
 Harvard, MA	-71.1266665287	42.36782045
 Sicamous (Canada), BC	-118.9826386	50.8367991
 Evansville, IN	-87.5558483	37.9747645
 Ottawa (Canada), ON	-76.0467359	45.1786566
 Yakima, WA	-120.5108421	46.601557
 Truxton, NY	-76.0285349	42.7120125
 New Jersey (southern), NJ	20.8704769668	42.887176
 Seattle, WA	-122.3300624	47.6038321
 Plains, MT	-114.8847887	47.4605431
 Los Banos, CA	-120.8505342	37.0592253
 Port Coquitlam (Canada), BC	-122.7805425	49.2621643
 Greendale, IN	-84.851040775	39.13130615
 Salida, CO	-105.9989023	38.5347193
 Sallisaw, OK	-94.7874463	35.4603711
 Fountain, CO	-104.733393233	38.655886
 Prince George (Canada), BC	-122.7442327	53.919214
 Port Washington, NY	-73.6981858	40.8256561
 Anglemont (Canada), BC	-119.1780525	50.9635604
 Goodyear, AZ	-112.437519632	33.4022515
 Bothell, WA	-122.2068288	47.7598697
 Folkestone (UK/England),	1.1663557	51.0887105
 Austin/Rochester (between), MN	-72.827052	43.8708982
 Merriam, KS	-94.693737	39.023718
 Hollywood, CA	-123.0008188	49.2270892
 Pontiac, IL	-88.6297839	40.8808666
 Sugar Valley, GA	-85.0118898	34.5581408
 Germantown, TN	-89.8100858	35.0867577
 Flagstaff, AZ	-111.6514259	35.199458
 Watsonville, CA	-121.785446576	36.887168
 New Brunswick, NJ	-74.4518173	40.4862174
 Fostoria, OH	-83.4168702	41.156998
 Hopewell, NJ	-74.7618285	40.3892726
 Walkerton, VA	-77.0227476	37.7262531
 Colwyn Bay (town) (UK/Wales),	-3.7086755	53.2904364
 Sterling Heights, MI	-83.0302033	42.5803122
 Las Animas, CO	-104.0591427	37.3096626
 Red Bluff, CA	-122.4660612	52.9641131
 Delano, CA	-119.2470536	35.7688425
 Wilsonville, OR	-122.7681602	45.3099218
 Longmont, CO	-105.1019287	40.1672117
 Houston, TX	-95.3676974	29.7589382
 Vernon (Canada), BC	-97.252963	49.8754121
 Yorba Linda, CA	-117.8255939	33.890107
 East Pennant (Canada), NS	-63.6301435	44.4655911
 Davidson County, NC	-80.2115053	35.7902384
 Naples (Vanderbuilt Beach), FL	-81.7948103	26.1420358
 Stevens Pass (ski resort), WA	-121.0891718	47.7456352
 Phoenix, AZ	-112.0773456	33.4485866
 Nanton (north of) (Canada), AB	-113.7702564	50.3481989
 Saranac Lake, NY	-74.131279	44.329497
 Kelowna (Canada), BC	-119.498291	49.889326
 Glasgow (UK/Scotland),	-4.2435817	55.856656
 Rancho Santa Fe, CA	-117.198151585	33.02419495
 Lincolnton, NC	-81.2545251	35.473745
 Chimacum, WA	-122.770452	48.0146577
 Moorpark, CA	-118.8820414	34.285558
 Pittsburgh, PA	-79.9900861	40.4416941
 Quitman, MS	-90.2946542	34.1920186
 Morrison, CO	-105.1910996	39.6535988
 Keaau, HI	-155.033509582	19.6170245
 Alexandria, VA	-77.0902476527	38.8147596
 Portsmouth, VA	-76.2982742	36.8354258
 Houston (Canada), BC	-126.640618562	54.40781995
 Grootebroek (Netherlands),	5.22081301918	52.70102215
 Newbury (Canada), ON	-81.7993229	42.684563
 Summertown, Oxford (UK/England),	-1.26491	51.7774778
 New Orleans, LA	4.48745086188	51.90491615
 New York City, NY	-73.9866136	40.7306458
 Calgary (Canada), AB	-114.025370802	50.9916281
 Canada, AB	-115.002136	55.001251
 Pontiac, IL	-88.6297839	40.8808666
 Studio City, CA	-118.3961877	34.1483989
 Brampton (Canada), ON	-79.7199948	43.7184991
 Muskegon, MI	-86.2483921	43.2341813
 Langford (UK/England),	-0.768121877459	53.11712575
 Bothell, WA	-122.2068288	47.7598697
 London (UK/England),	-0.113476774885	51.51419575
 Orlando, FL	-81.3794368	28.5423999
 River Ridge, LA	-87.3130436	31.7137668
 Sheboygan, WI	-87.71453	43.7508284
 Porterville, CA	-55.1911286	49.2555898
 Limassol (Cyprus),	32.9855893845	34.79489125
 Hayward, CA	-123.7244026	48.8032735
 Yuba Village (Somalia),	-121.3556818	39.2839755
 Renton, WA	-122.2034496	47.4799078
 Houston (Canada), BC	-126.640618562	54.40781995
 Pasadena, CA	-57.5986531	49.0139234
 Yadkinville, NC	-80.6595079	36.1345807
 Lewistown, MT	-109.428238	47.062473
 Phoenix, AZ	-112.0773456	33.4485866
 Scottsdale, AZ	-111.8992365	33.5091215
 Flora, IN	-86.5244434	40.5472587
 Wareham, MA	-70.7217017	41.7626037
 Whittier, CA	-118.0336975	33.9748932
 Richmond (Canada), BC	-118.1852901	34.196478
 Healdsburg, CA	-122.881340744	38.610516
 Lethbridge (Canada), AB	-112.851562	49.694285
 Cleveland Heights, OH	-81.556235	41.5200518
 Lake Grove, NY	-73.1151102	40.8528761
 Gettysburg, PA	-77.2310908	39.8309399
 Pacoima, CA	-118.427027	34.2625025
 Phoenix, AZ	-112.0773456	33.4485866
 Yakima, WA	-120.5108421	46.601557
 Chicago, IL	-87.6244212	41.8755546
 St. Paul, MN	-93.1015026	44.9504037
 Round Rock, TX	-97.6788934	30.508235
 Las Vegas, NV	-115.149225	36.1662859
 Canton, CT	-72.8937122	41.8245424
 Oakland, CA	-80.3310713	43.0317491
 Leeds, AL	-86.5444288	33.5481597
 San Jose, CA	-121.9031599	37.3297085
 Valparaiso, IN	-87.0611412	41.4730948
 Pittsburgh, PA	-79.9900861	40.4416941
 Chanute, KS	-95.4572034	37.6792135
 Terre Haute, IN	-87.4139119	39.4667025
 Aurora, CO	-104.8319196	39.729432
 White Plains, NY	-73.7629097	41.0339862
 Brunswick Hills, OH	-83.155534	42.646195
 Brooklyn, MD	-76.6033433	39.2340834
 Centerville, OH	-84.1593818	39.6283928
 Cheyenne, WY	-104.820246	41.139981

 Larissa (Greece),	22.4160706	39.6383092
 Belmar, NJ	-74.0218037	40.1784471
 Bahia de Los Angeles (Baja, Mexico),	-116.6415806	31.871038
 Shepherdsville, KY	-85.7158246	37.9885936
 Martinsburg, WV	-77.9639604	39.4562528
 Albuquerque, NM	-106.6509851	35.0841034
 Oldsmar, FL	-82.6501914928	28.06906015
 Bradenton, FL	-82.5748194	27.4989278
 Columbus (south on US 23), OH	-83.0007065	39.9622601
 Oakdale, MN	-92.9649361	44.9630216
 Fairfield, PA	150.9570132	-33.8724355
 Arlington, WA	-122.1389548	48.1810957
 Artesia, CA	-118.0796195	33.8690197
 York, PA	-76.727392	39.962398
 East Northport, NY	-73.3245614	40.8767648
 Caribbean (in a cruise) (Mexico),	-98.51125	29.705694
 Dubai (UAE),	55.1887608818	25.0750095
 Burlington, CT	-72.9645484	41.7692648
 Arluno (Milano),	8.941541	45.50507
 Carmichaels, PA	-79.9744992	39.8967425
 Champlin, MN	-93.3974538	45.1888539
 Luquillo (Puerto Rico),	-65.717217075	18.3388
 Houston, TX	-95.3676974	29.7589382
 Kirkland, WA	-122.1920249	47.6859573
 Stuarts Draft, VA	-79.0336393	38.0301405
 Norcross, GA	-84.2135309	33.9412127
 Daly City, CA	-122.4619205	37.7057671
 Charlotte, NC	-80.8431268	35.2270869
 Corpus Christi, TX	-97.3955744	27.8002542
 Ammanford (UK/Wales),	-3.9887731	51.7926317
 Reading, PA	-75.9279495	40.335345
 Palatine, IL	-88.0336888	42.1105779
 Otego, NY	-75.1735017	42.3973023
 New York City, NY	-73.9866136	40.7306458
 Springfield, VA	-78.427788	38.1320798
 Klaipeda, Silute (Lithuania),	21.202655	55.7000399
 Old Bridge, NJ	-74.3409035741	40.399178
 Goleta, CA	-119.8276389	34.4358295
 Seattle, WA	-122.3300624	47.6038321

 Arcola, VA	-77.5341578	38.9517772
 St. Albert (Canada), AB	-113.628845	53.633239
 Sacramento, CA	-121.4943996	38.5815719
 Laurel, MD	-76.8483061	39.0992752
 Bloomington, IN	-86.5342881	39.1670396
 Pahoa, HI	-154.9501536	19.4969437
 Honolulu, HI	-157.846644179	21.3250785
 Las Vegas, NV	-115.149225	36.1662859
 Minneapolis, MN	-93.2654692	44.9772995
 Perth (Western Australia),	115.8604796	-31.9527121
 Lantana, FL	-80.052166	26.5865308
 Casper, WY	-106.313081	42.866632
 Surf City (Topsail Island), NC	-77.5741231529	34.46505775
 Horton, KS	-95.5263689	39.6605573
 Haysboro (Canada), AB	-114.0851928	50.9739667
 Prince George (Canada), BC	-122.7442327	53.919214
 Greendale, KY	-84.5247662	38.1050147
 Victoria (Canada), BC	-100.2905001	25.7692306
 Minneapolis, MN	-93.2654692	44.9772995
 Melbourne (VIC, Australia),	144.9631608	-37.8142176

 Concord, CA	-62.7905136	45.452798
 Colorado Springs, CO	-104.8253485	38.8339578
 San Jose, CA	-121.9031599	37.3297085
 Lucasville, OH	-83.0002023429	38.8772335
 Kingsport, TN	-82.5594293	36.550238
 Minnedosa (Canada), MB	-99.8385233	50.249865
 Red Deer (Canada), AB	-113.818359	52.269838
 Prescott, AZ	-112.469518	34.5402813
 Brooksville, FL	-82.3878709	28.5552719
 Bend, OR	-121.3153096	44.0581728
 Melbourne (VIC, Australia),	144.9631608	-37.8142176
 West Hazleton, PA	-75.9960371	40.9586956
 Jackson, MS	-90.1620649883	32.4104385
 Emma (approx.), MO	-93.4946554	38.9716845
 Lancaster, PA	-76.3056686	40.03813
 Bellevue, NE	-95.8907373	41.1366494
 Mount Pleasant, SC	-79.8625851	32.7940651
 Keaau, HI	-155.033509582	19.6170245
 Aurora, CO	-104.8319196	39.729432
 Hartselle, AL	-86.9350326	34.4445144
 Washington, D.C., DC	-77.0366456	38.8949549
 Carnation, WA	-121.9129419	47.6475134
 Huntsville, AL	-86.5859011	34.729847

 Grapevine, TX	-97.0780654	32.9342919
 Wedowee, AL	-85.484675	33.3090047
 Chicago, IL	-87.6244212	41.8755546
 Chilhowie, VA	-81.6823411	36.7984482
 Grand Rapids, MN	-93.530214	47.237166
 Las Cruces, NM	-107.2275523	33.1680687
 Troy, MI	-83.1499304	42.6055893
 Winter Springs/Oviedo, FL	-81.226273	28.6821095
 Brighton (UK/England),	-0.1374061	50.8220399
 Carnation, WA	-121.9129419	47.6475134
 California Hot Springs, CA	-118.6736995	35.8802282
 Valencia, CA	-79.4475365067	43.78781975
 Castlegar (Canada), BC	-117.663574	49.316171
 Luton (UK/England),	-0.4147718	51.8810934
 Atlanta, GA	-84.3901849	33.7490987
 North Bay (Canada), ON	-79.4607617	46.3092115
 Detroit, MI	-83.0567375	42.3486635
 Vincennes, IN	-87.5286325	38.6772691

 Bonnyville (Canada), AB	-110.7351604	54.267778
 Winnebago County (west of), IL	-89.1496574	42.3255276
 Prince George (Canada), BC	-122.7442327	53.919214
 Morongo Valley, CA	-116.596723633	34.0537585
 Lawrence, KS	-95.2359496	38.9719384
 Perth Amboy, NJ	-74.2654234	40.5067723
 Santa Monica, CA	-75.559685	46.724362
 Clermont, FL	-81.7521986812	28.5395705
 Kaneohe, HI	-157.796071607	21.4055
 Foley, AL	-87.6835974	30.4065868
 Boise (south of), ID	-116.200835	43.61656
 Harker Heights, TX	-97.6597377	31.0835102
 Atlanta, GA	-84.3901849	33.7490987
 La Moncada (Mexico),	-100.8055043	20.2832263
 Brunswick, ME	-69.9759914805	43.905599
 Las Vegas, NV	-115.149225	36.1662859
 Decker Lake (Canada), BC	-125.8319391	54.2924481
 Allentown, PA	-75.4712794	40.6022059
 Little Rock, AR	-92.2895948	34.7464809
 Coventry (UK/England),	-1.510477	52.4081812
 Cape Town (South Africa),	18.417396	-33.928992
 Middlebury, CT	-73.1276107	41.5278742
 New York City (Brooklyn), NY	-73.9385536	40.6391069
 Fountain Lake, AR	-92.9876767	34.572868
 Paisley (UK/Scotland),	-4.4249329	55.8481954
 Stony Plain & Spruce Grove (Canada), AB	-114.0053046	53.5289595
 Oxford (UK/England),	-1.2578499	51.7520131
 Oklahoma, OK	-97.4367741	35.5533328
 West Warwick, RI	-71.5236633	41.7063679
 Las Vegas, NV	-115.149225	36.1662859
 Roseburg, OR	-123.3417381	43.216505
 Murray, KY	-88.314761	36.6103334
 Wilmington/Carson, CA	-118.2351086	33.8598052
 Seattle, WA	-122.3300624	47.6038321
 Penobscot, ME	-68.5957766	45.2930166
 Ottawa (Canada), ON	-76.0467359	45.1786566
 Dededo (Guam),	144.8365717	13.5100126

 Williamsburg, VA	-76.7074042	37.2708788
 Woodbine, IA	-95.7012869	41.7371999
 Avondale, AZ	-112.3405021	33.4359175
 Greensboro, NC	-79.7919754	36.0726355
 Shelby, OH	-84.1593008	40.3491604
 Bastrop, TX	-97.3152701	30.1104947
 Advance, NC	-80.4092217	35.9412482
 Madison, WI	-89.3837613	43.074761
 Nacaome (Honduras), MA	-87.4892586	13.5328524
 Fairfax County, VA	-77.3482828	38.8907693
 Los Angeles, CA	-118.244476	34.054935
 Dayville, CT	-71.8875721	41.8464872
 La Mirada, CA	-118.0107092	33.9060971
 Beckley, WV	-81.1881557	37.7781702
 Yreka, CA	-122.637766	41.732616
 Wenatchee, WA	-120.3103494	47.4234599
 Bladensburg, MD	-76.9337983	38.9392997
